AuthorId,Affiliation,Name
690,University of Missouri–Kansas City,Jeremy Paben
691,University of Missouri–Kansas City,P.E. Gary Short
692,University of Missouri–Kansas City,Bill Sparks
693,University of Missouri–Kansas City,Cindi Talbert-Tapp
694,University of Missouri–Kansas City,Bill Thomas
695,University of Missouri–Kansas City,Ian Wolstenholme
696,University of Missouri–Kansas City,Kristen Yardley
697,University of Missouri–Kansas City,Ph.D. Mohammad Kuhail
698,University of Missouri–Kansas City,Ken Halford
699,University of Missouri–Kansas City,Salil Talauliker
700,University of Missouri–Kansas City,Andrew James Goodenow
701,University of Missouri–Kansas City,Gerald Rogers
702,University of Missouri–Kansas City,Mihwa Cha
703,University of Missouri–Kansas City,Nathan Brown
704,University of Missouri–Kansas City,Angelia Ewing
705,University of Missouri–Kansas City,Joel Sherwood
706,University of Missouri–Kansas City,Andy Frank
707,Teachers College at Columbia University,Alexandr Andoni
708,Teachers College at Columbia University,Elias Bareinboim
709,Teachers College at Columbia University,Daniel Bauer
710,Teachers College at Columbia University,Peter N Belhumeur
711,Teachers College at Columbia University,Steven M. Bellovin
712,Teachers College at Columbia University,Paul S Blaer
713,Teachers College at Columbia University,David Blei
714,Teachers College at Columbia University,Andrew Blumberg
715,Teachers College at Columbia University,Adam H Cannon
716,Teachers College at Columbia University,Luca Carloni
717,Teachers College at Columbia University,Augustin Chaintreau
718,Teachers College at Columbia University,Shih-Fu Chang
719,Teachers College at Columbia University,Xi Chen
720,Teachers College at Columbia University,Lydia B Chilton
721,Teachers College at Columbia University,Asaf Cidon
722,Teachers College at Columbia University,Michael Collins
723,Teachers College at Columbia University,Tony Dear
724,Teachers College at Columbia University,Eleni Drinea
725,Teachers College at Columbia University,Stephen A. Edwards
726,Teachers College at Columbia University,Steven K Feiner
727,Teachers College at Columbia University,Roxana Geambasu
728,Teachers College at Columbia University,Luis Gravano
729,Teachers College at Columbia University,Ronghui Gu
730,Teachers College at Columbia University,Julia B. Hirschberg
731,Teachers College at Columbia University,Daniel J Hsu
732,Teachers College at Columbia University,Suman Jana
733,Teachers College at Columbia University,Gail E Kaiser
734,Teachers College at Columbia University,John R Kender
735,Teachers College at Columbia University,Martha A Kim
736,Teachers College at Columbia University,David Knowles
737,Teachers College at Columbia University,Jae Woo Lee
738,Teachers College at Columbia University,Tal G Malkin
739,Teachers College at Columbia University,Kathleen McKeown
740,Teachers College at Columbia University,Vishal Misra
741,Teachers College at Columbia University,Shree K Nayar
742,Teachers College at Columbia University,Jason Nieh
743,Teachers College at Columbia University,Christos H Papadimitriou
744,Teachers College at Columbia University,Itsik G Pe&#039;er
745,Teachers College at Columbia University,Feniosky Pena-Mora
746,Teachers College at Columbia University,Baishakhi Ray
747,Teachers College at Columbia University,Kenneth A Ross
748,Teachers College at Columbia University,Tim Roughgarden
749,Teachers College at Columbia University,Dan Rubenstein
750,Teachers College at Columbia University,Ansaf Salleb-Aouissi
751,Teachers College at Columbia University,Henning G Schulzrinne
752,Teachers College at Columbia University,Rocco A. Servedio
753,Teachers College at Columbia University,Simha Sethumadhavan
754,Teachers College at Columbia University,Brian A Smith
755,Teachers College at Columbia University,Shuran Song
756,Teachers College at Columbia University,Clifford Stein
757,Teachers College at Columbia University,Salvatore J Stolfo
758,Teachers College at Columbia University,Bjarne Stroustrup
759,Teachers College at Columbia University,Vladimir Vapnik
760,Teachers College at Columbia University,Nakul Verma
761,Teachers College at Columbia University,Carl Vondrick
762,Teachers College at Columbia University,Omri Weinstein
763,Teachers College at Columbia University,Jeannette M Wing
764,Teachers College at Columbia University,Eugene Wu
765,Teachers College at Columbia University,Junfeng Yang
766,Teachers College at Columbia University,Mihalis Yannakakis
767,Teachers College at Columbia University,Zhou Yu
768,Teachers College at Columbia University,Henry Yuen
769,Teachers College at Columbia University,Changxi Zheng
770,Teachers College at Columbia University,Alfred V. Aho
771,Teachers College at Columbia University,Peter Kirby Allen
772,Teachers College at Columbia University,Theodore Bashkow
773,Teachers College at Columbia University,Ed Coffman
774,Teachers College at Columbia University,Zvi Galil
775,Teachers College at Columbia University,Jonathan L. Gross
776,Teachers College at Columbia University,David S Johnson
777,Teachers College at Columbia University,Steven Nowick
778,Teachers College at Columbia University,Joseph F. Traub
779,Teachers College at Columbia University,Stephen H Unger
780,Teachers College at Columbia University,David Waltz
781,Teachers College at Columbia University,Henryk Wozniakowski
782,Teachers College at Columbia University,Yechiam Yemini
783,Arizona State University,Gail-Joon Ahn
784,Arizona State University,Janaka Balasooriya
785,Arizona State University,Tiffany Bao
786,Arizona State University,Chitta Baral
787,Arizona State University,Robert Barnhill
788,Arizona State University,Rida Bazzi
789,Arizona State University,Heni Ben Amor
790,Arizona State University,Dimitri Bertsekas
791,Arizona State University,Vernon Blackledge
792,Arizona State University,Nadya Bliss
793,Arizona State University,Chris Bryan
794,Arizona State University,Kevin Burger
795,Arizona State University,Debra Calliss
796,Arizona State University,Kasim Candan
797,Arizona State University,Yinong Chen
798,Arizona State University,Charles Colbourn
799,Arizona State University,James Collofello
800,Arizona State University,Jedidiah Crandall
801,Arizona State University,Partha Dasgupta
802,Arizona State University,Hasan Davulcu
803,Arizona State University,Adam Doupe
804,Arizona State University,Georgios Fainekos
805,Arizona State University,Xuerong Feng
806,Arizona State University,Stephanie Forrest
807,Arizona State University,Aytekin Gel
808,Arizona State University,Samira Ghayekhloo
809,Arizona State University,Jeffrey Goss
810,Arizona State University,Sandeep Gupta
811,Arizona State University,Dianne Hansford
812,Arizona State University,Sharon Hsiao
813,Arizona State University,Dijiang Huang
814,Arizona State University,Ben Huey
815,Arizona State University,Kirk Jalbert
816,Arizona State University,Zilin Jiang
817,Arizona State University,Subbarao Kambhampati
818,Arizona State University,Yoshihiro Kobayashi
819,Arizona State University,Heewook Lee
820,Arizona State University,Joohyung Lee
821,Arizona State University,Yann-Hang Lee
822,Arizona State University,William Lewis
823,Arizona State University,Baoxin Li
824,Arizona State University,Huan Liu
825,Arizona State University,Ross Maciejewski
826,Arizona State University,Gerald Mackulak
827,Arizona State University,Ryan Meuth
828,Arizona State University,Katina Michael
829,Arizona State University,Ariane Middel
830,Arizona State University,Phill Miller
831,Arizona State University,Mutsumi Nakamura
832,Arizona State University,Gregory Nielson
833,Arizona State University,Sethuraman Panchanathan
834,Arizona State University,David Pheanis
835,Arizona State University,Martin Reisslein
836,Arizona State University,Fengbo Ren
837,Arizona State University,Andrea Richa
838,Arizona State University,Hessam Sarjoughian
839,Arizona State University,Mohamed Sarwat
840,Arizona State University,Justin Selgrad
841,Arizona State University,Arunabha Sen
842,Arizona State University,Paulo Shakarian
843,Arizona State University,Yan Shoshitaishvili
844,Arizona State University,Aviral Shrivastava
845,Arizona State University,Siddharth Srivastava
846,Arizona State University,Vijay Suthar
847,Arizona State University,Violet Syrotiuk
848,Arizona State University,Farideh Tadayon-Navabi
849,Arizona State University,Ni Trieu
850,Arizona State University,Wei-Tek Tsai
851,Arizona State University,Joseph Urban
852,Arizona State University,Susan Urban
853,Arizona State University,Kurt VanLehn
854,Arizona State University,Sarma Vrudhula
855,Arizona State University,Ruoyu Wang
856,Arizona State University,Yalin Wang
857,Arizona State University,Marvin Woodfill
858,Arizona State University,Carole-Jean Wu
859,Arizona State University,Guoliang Xue
860,Arizona State University,Yezhou Yang
861,Arizona State University,Yingzhen Yang
862,Arizona State University,Stephen Yau
863,Arizona State University,Ming Zhao
864,Arizona State University,Yu Zhang
865,Arizona State University,Jia Zou
866,University of Houston,M. Amin Alipour
867,University of Houston,Guoning Chen
868,University of Houston,Albert Cheng
869,University of Houston,Kam-Hoi Cheng
870,University of Houston,Zhigang Deng
871,University of Houston,Christoph Eick
872,University of Houston,Edgar Gabriel
873,University of Houston,Omprakash Gnawali
874,University of Houston,Stephen S.-H. Huang
875,University of Houston,Lennart Johnsson
876,University of Houston,Ioannis Kakadiaris
877,University of Houston,Aron Laszka
878,University of Houston,Ernst Leiss
879,University of Houston,Arjun Mukherjee
880,University of Houston,Carlos Ordonez
881,University of Houston,Gopal Pandurangan
882,University of Houston,Jehan-Fran&#231;ois P&#226;ris
883,University of Houston,Ioannis Pavlidis
884,University of Houston,Weidong (Larry) Shi
885,University of Houston,Thamar Solorio
886,University of Houston,Jaspal Subhlok
887,University of Houston,Nikolaos V. Tsekos
888,University of Houston,Rakesh Verma
889,University of Houston,Ricardo Vilalta
890,University of Houston,&#160;Panruo Wu
891,University of Houston,Margaret Cheung
892,University of Houston,Deniz Gurkan
893,University of Houston,Zhu Han
894,University of Houston,Badrinath Roysam
895,University of Houston,Victoria Hilford
896,University of Houston,Nouhad Rizk
897,University of Houston,Giulia Toti
898,University of Houston,Chang Yun
899,University of Houston,Uma Ramamurthy
900,University of Houston,Eric Stotzer
901,University of Houston,Venkat Subramaniam
902,Carnegie Mellon University,Umut Acar
903,Carnegie Mellon University,Anil Ada
904,Carnegie Mellon University,Yuvraj Agarwal
905,Carnegie Mellon University,Leman Akoglu
906,Carnegie Mellon University,Jonathan Aldrich
907,Carnegie Mellon University,George Amvrosiadis
908,Carnegie Mellon University,David Andersen
909,Carnegie Mellon University,Nina Balcan
910,Carnegie Mellon University,Stephanie Balzer
911,Carnegie Mellon University,Nathan Beckmann
912,Carnegie Mellon University,Daniel Berger
913,Carnegie Mellon University,Guy Blelloch
914,Carnegie Mellon University,Manuel Blum
915,Carnegie Mellon University,Stephen Brookes
916,Carnegie Mellon University,David Brumley
917,Carnegie Mellon University,Randy Bryant
918,Carnegie Mellon University,Jacobo Carrasquel
919,Carnegie Mellon University,Iliano Cervesato
920,Carnegie Mellon University,Tianqi Chen
